can_close_early,close_time,created_time,event_ticker,expected_expiration_time,expiration_time,expiration_value,floor_strike,fractional_trading_enabled,last_price_dollars,latest_expiration_time,liquidity_dollars,market_type,no_ask_dollars,no_bid_dollars,no_sub_title,notional_value_dollars,open_interest_fp,open_time,previous_price_dollars,previous_yes_ask_dollars,previous_yes_bid_dollars,price_level_structure,price_ranges,response_price_units,result,rules_primary,rules_secondary,settlement_timer_seconds,settlement_ts,settlement_value_dollars,status,strike_type,subtitle,tick_size,ticker,title,updated_time,volume_24h_fp,volume_fp,yes_ask_dollars,yes_ask_size_fp,yes_bid_dollars,yes_bid_size_fp,yes_sub_title,cap_strike
True,2026-03-30T17:00:00Z,2026-03-29T09:02:36.160702Z,KXBTC-26MAR3013,2026-03-30T17:05:00Z,2026-04-06T17:00:00Z,67282.49,73500.0,False,0.0000,2026-04-06T17:00:00Z,0.0000,binary,1.0000,0.0000,"$73,500 to 73,599.99",1.0000,0.00,2026-03-30T16:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",usd_cent,no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 1 PM EDT is between 73500-73599.99 at 1 PM EDT on Mar 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-03-30T17:02:58.035538Z,0.0000,finalized,between,"$73,500 to 73,599.99",1,KXBTC-26MAR3013-B73550,"Bitcoin price range  on Mar 30, 2026?",2026-03-30T17:02:58.075551Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$73,500 to 73,599.99",73599.99
True,2026-03-30T17:00:00Z,2026-03-29T09:02:36.160702Z,KXBTC-26MAR3013,2026-03-30T17:05:00Z,2026-04-06T17:00:00Z,67282.49,73400.0,False,0.0000,2026-04-06T17:00:00Z,0.0000,binary,1.0000,0.0000,"$73,400 to 73,499.99",1.0000,0.00,2026-03-30T16:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",usd_cent,no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 1 PM EDT is between 73400-73499.99 at 1 PM EDT on Mar 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-03-30T17:02:58.035538Z,0.0000,finalized,between,"$73,400 to 73,499.99",1,KXBTC-26MAR3013-B73450,"Bitcoin price range  on Mar 30, 2026?",2026-03-30T17:02:58.075551Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$73,400 to 73,499.99",73499.99
True,2026-03-30T17:00:00Z,2026-03-29T09:02:36.160702Z,KXBTC-26MAR3013,2026-03-30T17:05:00Z,2026-04-06T17:00:00Z,67282.49,73300.0,False,0.0000,2026-04-06T17:00:00Z,0.0000,binary,1.0000,0.0000,"$73,300 to 73,399.99",1.0000,0.00,2026-03-30T16:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",usd_cent,no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 1 PM EDT is between 73300-73399.99 at 1 PM EDT on Mar 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-03-30T17:02:58.035538Z,0.0000,finalized,between,"$73,300 to 73,399.99",1,KXBTC-26MAR3013-B73350,"Bitcoin price range  on Mar 30, 2026?",2026-03-30T17:02:58.075551Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$73,300 to 73,399.99",73399.99
True,2026-03-30T17:00:00Z,2026-03-29T09:02:36.160702Z,KXBTC-26MAR3013,2026-03-30T17:05:00Z,2026-04-06T17:00:00Z,67282.49,73200.0,False,0.0000,2026-04-06T17:00:00Z,0.0000,binary,1.0000,0.0000,"$73,200 to 73,299.99",1.0000,0.00,2026-03-30T16:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",usd_cent,no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 1 PM EDT is between 73200-73299.99 at 1 PM EDT on Mar 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-03-30T17:02:58.035538Z,0.0000,finalized,between,"$73,200 to 73,299.99",1,KXBTC-26MAR3013-B73250,"Bitcoin price range  on Mar 30, 2026?",2026-03-30T17:02:58.075551Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$73,200 to 73,299.99",73299.99
True,2026-03-30T17:00:00Z,2026-03-29T09:02:36.160702Z,KXBTC-26MAR3013,2026-03-30T17:05:00Z,2026-04-06T17:00:00Z,67282.49,73100.0,False,0.0000,2026-04-06T17:00:00Z,0.0000,binary,1.0000,0.0000,"$73,100 to 73,199.99",1.0000,0.00,2026-03-30T16:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",usd_cent,no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 1 PM EDT is between 73100-73199.99 at 1 PM EDT on Mar 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-03-30T17:02:58.035538Z,0.0000,finalized,between,"$73,100 to 73,199.99",1,KXBTC-26MAR3013-B73150,"Bitcoin price range  on Mar 30, 2026?",2026-03-30T17:02:58.075551Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$73,100 to 73,199.99",73199.99
True,2026-03-30T17:00:00Z,2026-03-29T09:02:36.160702Z,KXBTC-26MAR3013,2026-03-30T17:05:00Z,2026-04-06T17:00:00Z,67282.49,73000.0,False,0.0000,2026-04-06T17:00:00Z,0.0000,binary,1.0000,0.0000,"$73,000 to 73,099.99",1.0000,0.00,2026-03-30T16:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",usd_cent,no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 1 PM EDT is between 73000-73099.99 at 1 PM EDT on Mar 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-03-30T17:02:58.035538Z,0.0000,finalized,between,"$73,000 to 73,099.99",1,KXBTC-26MAR3013-B73050,"Bitcoin price range  on Mar 30, 2026?",2026-03-30T17:02:58.075551Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$73,000 to 73,099.99",73099.99
True,2026-03-30T17:00:00Z,2026-03-29T09:02:36.160702Z,KXBTC-26MAR3013,2026-03-30T17:05:00Z,2026-04-06T17:00:00Z,67282.49,72900.0,False,0.0000,2026-04-06T17:00:00Z,0.0000,binary,1.0000,0.0000,"$72,900 to 72,999.99",1.0000,0.00,2026-03-30T16:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",usd_cent,no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 1 PM EDT is between 72900-72999.99 at 1 PM EDT on Mar 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-03-30T17:02:58.035538Z,0.0000,finalized,between,"$72,900 to 72,999.99",1,KXBTC-26MAR3013-B72950,"Bitcoin price range  on Mar 30, 2026?",2026-03-30T17:02:58.075551Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$72,900 to 72,999.99",72999.99
True,2026-03-30T17:00:00Z,2026-03-29T09:02:36.160702Z,KXBTC-26MAR3013,2026-03-30T17:05:00Z,2026-04-06T17:00:00Z,67282.49,72800.0,False,0.0000,2026-04-06T17:00:00Z,0.0000,binary,1.0000,0.0000,"$72,800 to 72,899.99",1.0000,0.00,2026-03-30T16:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",usd_cent,no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 1 PM EDT is between 72800-72899.99 at 1 PM EDT on Mar 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-03-30T17:02:58.035538Z,0.0000,finalized,between,"$72,800 to 72,899.99",1,KXBTC-26MAR3013-B72850,"Bitcoin price range  on Mar 30, 2026?",2026-03-30T17:02:58.075551Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$72,800 to 72,899.99",72899.99
True,2026-03-30T17:00:00Z,2026-03-29T09:02:36.160702Z,KXBTC-26MAR3013,2026-03-30T17:05:00Z,2026-04-06T17:00:00Z,67282.49,72700.0,False,0.0000,2026-04-06T17:00:00Z,0.0000,binary,1.0000,0.0000,"$72,700 to 72,799.99",1.0000,0.00,2026-03-30T16:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",usd_cent,no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 1 PM EDT is between 72700-72799.99 at 1 PM EDT on Mar 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-03-30T17:02:58.035538Z,0.0000,finalized,between,"$72,700 to 72,799.99",1,KXBTC-26MAR3013-B72750,"Bitcoin price range  on Mar 30, 2026?",2026-03-30T17:02:58.075551Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$72,700 to 72,799.99",72799.99
True,2026-03-30T17:00:00Z,2026-03-29T09:02:36.160702Z,KXBTC-26MAR3013,2026-03-30T17:05:00Z,2026-04-06T17:00:00Z,67282.49,72600.0,False,0.0000,2026-04-06T17:00:00Z,0.0000,binary,1.0000,0.0000,"$72,600 to 72,699.99",1.0000,0.00,2026-03-30T16:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",usd_cent,no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 1 PM EDT is between 72600-72699.99 at 1 PM EDT on Mar 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-03-30T17:02:58.035538Z,0.0000,finalized,between,"$72,600 to 72,699.99",1,KXBTC-26MAR3013-B72650,"Bitcoin price range  on Mar 30, 2026?",2026-03-30T17:02:58.075551Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$72,600 to 72,699.99",72699.99
True,2026-03-30T17:00:00Z,2026-03-29T09:02:36.160702Z,KXBTC-26MAR3013,2026-03-30T17:05:00Z,2026-04-06T17:00:00Z,67282.49,72500.0,False,0.0000,2026-04-06T17:00:00Z,0.0000,binary,1.0000,0.0000,"$72,500 to 72,599.99",1.0000,0.00,2026-03-30T16:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",usd_cent,no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 1 PM EDT is between 72500-72599.99 at 1 PM EDT on Mar 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-03-30T17:02:58.035538Z,0.0000,finalized,between,"$72,500 to 72,599.99",1,KXBTC-26MAR3013-B72550,"Bitcoin price range  on Mar 30, 2026?",2026-03-30T17:02:58.075551Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$72,500 to 72,599.99",72599.99
True,2026-03-30T17:00:00Z,2026-03-29T09:02:36.160702Z,KXBTC-26MAR3013,2026-03-30T17:05:00Z,2026-04-06T17:00:00Z,67282.49,72400.0,False,0.0000,2026-04-06T17:00:00Z,0.0000,binary,1.0000,0.0000,"$72,400 to 72,499.99",1.0000,0.00,2026-03-30T16:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",usd_cent,no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 1 PM EDT is between 72400-72499.99 at 1 PM EDT on Mar 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-03-30T17:02:58.035538Z,0.0000,finalized,between,"$72,400 to 72,499.99",1,KXBTC-26MAR3013-B72450,"Bitcoin price range  on Mar 30, 2026?",2026-03-30T17:02:58.075551Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$72,400 to 72,499.99",72499.99
True,2026-03-30T17:00:00Z,2026-03-29T09:02:36.160702Z,KXBTC-26MAR3013,2026-03-30T17:05:00Z,2026-04-06T17:00:00Z,67282.49,72300.0,False,0.0000,2026-04-06T17:00:00Z,0.0000,binary,1.0000,0.0000,"$72,300 to 72,399.99",1.0000,0.00,2026-03-30T16:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",usd_cent,no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 1 PM EDT is between 72300-72399.99 at 1 PM EDT on Mar 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-03-30T17:02:58.035538Z,0.0000,finalized,between,"$72,300 to 72,399.99",1,KXBTC-26MAR3013-B72350,"Bitcoin price range  on Mar 30, 2026?",2026-03-30T17:02:58.075551Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$72,300 to 72,399.99",72399.99
True,2026-03-30T17:00:00Z,2026-03-29T09:02:36.160702Z,KXBTC-26MAR3013,2026-03-30T17:05:00Z,2026-04-06T17:00:00Z,67282.49,72200.0,False,0.0000,2026-04-06T17:00:00Z,0.0000,binary,1.0000,0.0000,"$72,200 to 72,299.99",1.0000,0.00,2026-03-30T16:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",usd_cent,no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 1 PM EDT is between 72200-72299.99 at 1 PM EDT on Mar 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-03-30T17:02:58.035538Z,0.0000,finalized,between,"$72,200 to 72,299.99",1,KXBTC-26MAR3013-B72250,"Bitcoin price range  on Mar 30, 2026?",2026-03-30T17:02:58.075551Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$72,200 to 72,299.99",72299.99
True,2026-03-30T17:00:00Z,2026-03-29T09:02:36.160702Z,KXBTC-26MAR3013,2026-03-30T17:05:00Z,2026-04-06T17:00:00Z,67282.49,72100.0,False,0.0000,2026-04-06T17:00:00Z,0.0000,binary,1.0000,0.0000,"$72,100 to 72,199.99",1.0000,0.00,2026-03-30T16:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",usd_cent,no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 1 PM EDT is between 72100-72199.99 at 1 PM EDT on Mar 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-03-30T17:02:58.035538Z,0.0000,finalized,between,"$72,100 to 72,199.99",1,KXBTC-26MAR3013-B72150,"Bitcoin price range  on Mar 30, 2026?",2026-03-30T17:02:58.075551Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$72,100 to 72,199.99",72199.99
True,2026-03-30T17:00:00Z,2026-03-29T09:02:36.160702Z,KXBTC-26MAR3013,2026-03-30T17:05:00Z,2026-04-06T17:00:00Z,67282.49,72000.0,False,0.0000,2026-04-06T17:00:00Z,0.0000,binary,1.0000,0.0000,"$72,000 to 72,099.99",1.0000,0.00,2026-03-30T16:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",usd_cent,no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 1 PM EDT is between 72000-72099.99 at 1 PM EDT on Mar 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-03-30T17:02:58.035538Z,0.0000,finalized,between,"$72,000 to 72,099.99",1,KXBTC-26MAR3013-B72050,"Bitcoin price range  on Mar 30, 2026?",2026-03-30T17:02:58.075551Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$72,000 to 72,099.99",72099.99
True,2026-03-30T17:00:00Z,2026-03-29T09:02:36.160702Z,KXBTC-26MAR3013,2026-03-30T17:05:00Z,2026-04-06T17:00:00Z,67282.49,71900.0,False,0.0000,2026-04-06T17:00:00Z,0.0000,binary,1.0000,0.0000,"$71,900 to 71,999.99",1.0000,0.00,2026-03-30T16:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",usd_cent,no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 1 PM EDT is between 71900-71999.99 at 1 PM EDT on Mar 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-03-30T17:02:58.035538Z,0.0000,finalized,between,"$71,900 to 71,999.99",1,KXBTC-26MAR3013-B71950,"Bitcoin price range  on Mar 30, 2026?",2026-03-30T17:02:58.075551Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$71,900 to 71,999.99",71999.99
True,2026-03-30T17:00:00Z,2026-03-29T09:02:36.160702Z,KXBTC-26MAR3013,2026-03-30T17:05:00Z,2026-04-06T17:00:00Z,67282.49,71800.0,False,0.0000,2026-04-06T17:00:00Z,0.0000,binary,1.0000,0.0000,"$71,800 to 71,899.99",1.0000,0.00,2026-03-30T16:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",usd_cent,no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 1 PM EDT is between 71800-71899.99 at 1 PM EDT on Mar 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-03-30T17:02:58.035538Z,0.0000,finalized,between,"$71,800 to 71,899.99",1,KXBTC-26MAR3013-B71850,"Bitcoin price range  on Mar 30, 2026?",2026-03-30T17:02:58.075551Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$71,800 to 71,899.99",71899.99
True,2026-03-30T17:00:00Z,2026-03-29T09:02:36.160702Z,KXBTC-26MAR3013,2026-03-30T17:05:00Z,2026-04-06T17:00:00Z,67282.49,71700.0,False,0.0000,2026-04-06T17:00:00Z,0.0000,binary,1.0000,0.0000,"$71,700 to 71,799.99",1.0000,0.00,2026-03-30T16:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",usd_cent,no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 1 PM EDT is between 71700-71799.99 at 1 PM EDT on Mar 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-03-30T17:02:58.035538Z,0.0000,finalized,between,"$71,700 to 71,799.99",1,KXBTC-26MAR3013-B71750,"Bitcoin price range  on Mar 30, 2026?",2026-03-30T17:02:58.075551Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$71,700 to 71,799.99",71799.99
True,2026-03-30T17:00:00Z,2026-03-29T09:02:36.160702Z,KXBTC-26MAR3013,2026-03-30T17:05:00Z,2026-04-06T17:00:00Z,67282.49,71600.0,False,0.0000,2026-04-06T17:00:00Z,0.0000,binary,1.0000,0.0000,"$71,600 to 71,699.99",1.0000,0.00,2026-03-30T16:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",usd_cent,no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 1 PM EDT is between 71600-71699.99 at 1 PM EDT on Mar 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-03-30T17:02:58.035538Z,0.0000,finalized,between,"$71,600 to 71,699.99",1,KXBTC-26MAR3013-B71650,"Bitcoin price range  on Mar 30, 2026?",2026-03-30T17:02:58.075551Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$71,600 to 71,699.99",71699.99
True,2026-03-30T17:00:00Z,2026-03-29T09:02:36.160702Z,KXBTC-26MAR3013,2026-03-30T17:05:00Z,2026-04-06T17:00:00Z,67282.49,71500.0,False,0.0000,2026-04-06T17:00:00Z,0.0000,binary,1.0000,0.0000,"$71,500 to 71,599.99",1.0000,0.00,2026-03-30T16:00:00Z,0.0000,0.0000,0.0000,linear_cent,"[{'end': '1.0000', 'start': '0.0000', 'step': '0.0100'}]",usd_cent,no,"If the simple average of the sixty seconds of CF Benchmarks' Bitcoin Real-Time Index (BRTI) before 1 PM EDT is between 71500-71599.99 at 1 PM EDT on Mar 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices.",60,2026-03-30T17:02:58.035538Z,0.0000,finalized,between,"$71,500 to 71,599.99",1,KXBTC-26MAR3013-B71550,"Bitcoin price range  on Mar 30, 2026?",2026-03-30T17:02:58.075551Z,0.00,0.00,1.0000,0.00,0.0000,0.00,"$71,500 to 71,599.99",71599.99
